,FC,N,H,Cl,Br,I,P,F,Se,Si,S_sp3,S_sp2,S_sp,C_sp3,C_sp2,C_sp,N_sp3,N_sp2,N_sp,O_sp3,O_sp2,O_sp,I1,I2,I3,SV
1571,0.0,250.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,2908.622300837794,9036.870711170233,11084.82639534203,4.2
1572,0.0,266.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,4116.691021801323,9855.866728754556,13204.841406676966,4.2
1573,0.0,258.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,2887.909529878054,10726.548321659075,12461.709035275226,4.5
1574,0.0,262.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,22.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,3533.3948881815995,8283.86146286482,10697.197347838406,4.8
1575,0.0,234.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2814.9951909750644,7644.505082407157,10040.015971764726,4.8
1576,0.0,244.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,20.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,2978.7886701151847,8496.78077796023,10750.836061976932,5.0
1577,0.0,252.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,20.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,3847.837548837438,8424.00933179003,11244.689725402619,5.0
1578,0.0,266.0,32.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,3554.260438017593,8658.701385462266,10462.09326348809,5.0
1579,0.0,268.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,3901.567181838642,9200.462511880074,12201.496765713084,5.4
1580,0.0,268.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,3643.706665434969,10442.341693765044,13139.54115723228,5.6
1581,0.0,250.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,3149.548733121824,8875.291233639418,11047.847437951692,5.8
1582,0.0,266.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,3847.220745336326,10613.04079666108,13665.493225782375,5.8
1583,0.0,262.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,22.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,3793.451738773816,9679.833120324776,12317.4083062446,6.2
1584,0.0,250.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,2939.379173862579,8932.30333144168,10981.058405384294,6.3
1585,0.0,266.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,4505.2679449558,9260.492282389332,12740.764169525659,6.3
1586,0.0,252.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,20.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,3777.7220928207003,7248.757327957115,10276.381799455741,7.0
1587,0.0,266.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,3606.2886216990546,10210.04791140908,12569.488757721978,8.7
1588,0.0,244.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,20.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,2919.307619618462,8427.247310456225,10325.645335687132,9.0
1589,0.0,266.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,4200.857649216551,10212.134959112494,13647.803444773826,9.0
1590,0.0,258.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,20.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,3527.7606256495583,9823.359401531057,12535.97419467873,10.0
1591,0.0,236.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,3483.9905791220913,6989.83864170576,9861.862383620386,11.0
1592,0.0,258.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,3161.5464595296035,9584.673357348282,11925.794346142276,11.0
1593,0.0,228.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,20.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,3034.886455971872,6335.174960436554,8416.529463793326,11.1
1594,0.0,228.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,20.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,2840.647809133672,7010.575315240476,9116.341665626096,13.0
1595,0.0,228.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,20.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,2835.980858846554,5985.158525519229,7981.4011657605015,16.0
1596,0.0,266.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,3820.305107663613,10620.942714486755,13598.591970098656,22.0
1597,0.0,270.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,22.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,3926.4830400697583,12610.570839173359,15016.126044057726,40.97
1598,0.0,266.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,3758.1204536911805,10496.539514288606,13261.789272543812,55.0
1599,0.0,274.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,4901.811938106868,10282.255189603276,14146.245019800437,64.0
1600,0.0,258.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,3286.8545150444347,8232.185285546522,10169.16141871517,85.0
1601,0.0,250.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,3348.5733779898446,9064.710596376042,11043.97710049125,100.0
1602,0.0,266.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,3868.1210618234663,9678.652610472585,12444.771208211649,111.0
1603,0.0,234.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3477.2806671686185,6849.560364542564,9665.030134213212,120.0
1604,0.0,258.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,3977.6084893667726,8603.180809366218,11026.421517138655,150.0
1605,0.0,228.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,20.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,2891.9793051970723,6615.401718016768,8844.865242714102,180.0
1606,0.0,258.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,4044.381361408249,7588.483935881123,10014.789741577191,190.0
1607,0.0,220.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,3382.4585379602613,4978.479145831657,7746.879666247347,310.0
1608,0.0,266.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,3704.805075683296,11524.511999025142,14320.436858691857,312.0
1609,0.0,228.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,3549.434516222324,5855.785372623993,8431.929822711392,326.0
1610,0.0,234.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3410.993261931918,7057.506687744724,9780.980727329194,580.0
1611,0.0,274.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,4907.434969620408,10950.372013804394,14985.984813884654,10000.0
1612,0.0,266.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,3652.6701372754183,10701.647933308097,13538.659511456768,1000.0
1613,0.0,266.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,3550.1374929553963,11179.86360309821,13921.780862534783,1000.0
1614,0.0,266.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,4099.579243175278,9404.460071463533,11721.875056038016,1000.0
1615,0.0,258.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,3807.6908735082548,9166.408795996302,11941.791362849512,0.2
1616,0.0,250.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,3528.8873179513494,8292.301104930506,11122.59332364249,10.0
1617,0.0,250.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,3016.072705794048,9403.591682209306,11449.861404177978,25.9
1618,0.0,266.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,4336.989935243605,10746.180210546348,14269.350860763421,25.9
1619,0.0,258.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,3352.7488978629126,8572.866544818613,10864.60757018985,32.0
1620,0.0,268.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,3718.988665140336,10806.81525545837,13645.182657289355,35.0
1621,0.0,266.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,3573.78236327759,10982.516126869108,13678.96523433723,41.0
1622,0.0,258.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,20.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,3450.3064449917365,9360.190418860602,11951.812977132493,43.0
1623,0.0,236.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,3824.499569342718,6493.966771879313,8962.80141611305,61.0
1624,0.0,258.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,2898.6986732314494,10135.119401629167,12156.740125644938,68.0
1625,0.0,250.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,3076.6074090252614,8988.65468837479,10595.054914929062,76.0
1626,0.0,266.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,4226.902760205336,10158.438656896295,13580.999747665564,76.0
1627,0.0,266.0,32.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,3678.4505483181742,10211.932399578669,13226.138631543048,81.0
1628,0.0,266.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,3689.0597335784228,10126.06278679239,13025.307571186184,87.0
1629,0.0,266.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,4045.8817947804027,10334.578733311757,12633.277416056593,90.0
1630,0.0,244.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,20.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,3151.3343995346463,7401.659732043481,9625.027547203068,113.0
1631,0.0,252.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,20.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,3709.433601849461,9279.253544516516,11939.095015244182,113.0
1632,0.0,252.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,20.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,3614.8768687764905,8226.94309776927,10826.829949967176,122.0
1633,0.0,266.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,3241.3565939552013,9782.886750125474,12044.43768124672,128.0
1634,0.0,244.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,20.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,3140.2776737174568,8060.730746024419,10141.128884625092,133.0
1635,0.0,228.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,20.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,2845.6357021159483,6981.399634170208,9094.954998028492,134.0
1636,0.0,250.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,2536.1290851435792,10075.97170771623,11942.539125004541,150.0
1637,0.0,266.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,4333.262995282894,9594.11608451276,12700.47992925564,150.0
1638,0.0,228.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,20.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,3152.3295432045293,6407.103111652662,8257.565623325369,158.0
1639,0.0,266.0,32.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,3779.783469515414,10724.796450811644,13633.569675957997,161.0
1640,0.0,250.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,3866.837004625293,7861.955389454078,10254.846474212849,165.0
1641,0.0,228.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,20.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,2907.680071444008,6496.440146245463,8664.93429821972,194.0
1642,0.0,250.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,2996.275947923944,10069.647922604312,12210.621239087175,259.0
1643,0.0,266.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,4644.590413355071,8854.711292040782,11630.008289508074,259.0
1644,0.0,268.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,3874.1460180281897,10719.601191067943,13467.349624869188,287.0
1645,0.0,258.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,3022.267169427303,10659.892956644206,12857.230938566623,293.0
1646,0.0,236.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,3506.383650673,6636.336029778157,8851.654212177229,405.0
1647,0.0,266.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,3579.289670235192,10651.097393228792,13327.248908070052,420.0
1648,0.0,266.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,3539.0243263365587,11298.03629101092,13905.329365106181,590.0
1649,0.0,274.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,5066.13869349839,9249.08504710482,13408.716225312142,1736.0
1650,0.0,258.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,3305.249511697393,8374.608438525198,10878.09869040753,2670.0
1651,0.0,228.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,20.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,2871.304426975579,6593.883031017784,8887.102909465464,8990.0
1652,0.0,274.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,5014.81545096025,11141.78827229811,14930.643873293238,10000.0
1653,0.0,258.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,20.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,3904.717222308832,7961.466973418125,10663.333132641365,10000.0
1654,0.0,266.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,3336.4119134967505,11270.111616555077,13761.824402498238,10000.0
1655,0.0,266.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,3450.1638080545554,11215.80194259161,13955.78713098235,10000.0
1656,0.0,262.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,22.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,4074.3156622632073,9341.137425837702,11535.369582452791,10000.0
1657,0.0,262.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,22.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,3582.249783070223,10647.894502066456,13202.775863443709,10000.0
1658,0.0,270.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,22.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,3858.5538668019985,10440.898404098047,13135.466298323898,10000.0
1659,0.0,270.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,22.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,3721.008075423078,10048.728533981548,12900.982968420578,10000.0
1660,0.0,220.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,3226.6465317866155,4852.0272461925815,7236.542623977488,10000.0
1661,0.0,228.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,3402.600624952733,5971.431377991105,8638.834253568435,10000.0
1662,0.0,234.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2719.7428156451797,7706.429215049385,9943.4412967223,10000.0
1663,0.0,234.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3608.0127104735916,6253.157634413105,8130.1656098201265,10000.0
1664,0.0,234.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3595.409892255188,6529.589123093238,9455.716474986439,10000.0
1665,0.0,258.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,4062.198682415367,8453.12498351243,10804.488819056603,10000.0
1666,0.0,258.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,3926.7888713086077,7324.608196144485,9845.506786288572,10000.0
1667,0.0,266.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,3320.4559360238063,10643.124553610875,12753.851576227498,10000.0
1668,0.0,266.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,3568.3053526725193,11075.404178477927,13889.675171326286,10000.0
1669,0.0,266.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,3526.306798770898,11569.696109662531,14334.832835676627,10000.0
1670,0.0,250.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,3025.8528882906767,9297.660438814573,11486.633519138019,10.0
1671,0.0,266.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,3928.9780868333514,10090.377319522091,13028.840825598252,10.0
1672,0.0,258.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,3506.645954610323,7572.408701034185,9749.891609337203,11.0
1673,0.0,250.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,3432.7471262618947,9128.170911654428,11614.657061321845,150.0
1674,0.0,250.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,3152.711909324209,9168.612710741963,11182.774349378946,150.0
1675,0.0,266.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,4625.2296209356355,9687.134567587416,12839.942342544611,150.0
1676,0.0,258.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,3730.254222888621,9407.730736380388,12082.993830386808,174.0
1677,0.0,266.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,3684.4662795155155,11301.508155963626,14110.918632468665,217.0
1678,0.0,268.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,3637.7346742435193,9751.848727371043,12461.675226454297,220.0
1679,0.0,236.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,3483.5078754965452,6043.228098155447,8689.218760128668,293.0
1680,0.0,266.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,3585.415984692458,11229.279364718208,14086.599304123652,401.0
1681,0.0,268.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,3679.8464589068503,11363.164461732264,14282.423445863433,424.0
1682,0.0,236.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,3507.1172590437386,6866.611228275977,9666.796871454477,687.0
1683,0.0,250.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,3648.6833076779844,6499.886053326897,9405.938883527802,688.0
1684,0.0,258.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,20.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,3811.043568519369,8358.15685981362,10533.190326139407,816.0
1685,0.0,266.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,3673.337012078486,11272.819801003014,14123.634883103878,1200.0
1686,0.0,252.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,20.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,3992.216247392366,8680.677996958064,11402.120261953036,1200.0
