,FC,N,H,Cl,Br,I,P,F,Se,Si,S_sp3,S_sp2,S_sp,C_sp3,C_sp2,C_sp,N_sp3,N_sp2,N_sp,O_sp3,O_sp2,O_sp,I1,I2,I3,SV
22,0.0,190.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,1595.6036333290626,3481.4775579433717,4757.126921544918,77.0
23,0.0,198.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,1868.4868892311226,3882.685207021956,5509.965925860509,105.0
24,0.0,292.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,11.0,0.0,2.0,4.0,0.0,1.0,5.0,0.0,3037.2423273854697,12709.406995247607,14679.525924412728,3.5
25,0.0,158.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,1082.20983641317,2958.8222238034837,3912.6161509836,10000.0
26,0.0,174.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,1348.0888855581288,3172.8932364104844,4368.174290269464,1810.0
27,0.0,276.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,11.0,0.0,2.0,4.0,0.0,0.0,5.0,0.0,4186.615760054671,8526.968104206517,11170.990308494136,10.0
28,0.0,278.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,11.0,0.0,2.0,4.0,0.0,0.0,5.0,0.0,4309.841331083897,7574.88458395898,11246.910993607577,16.0
29,0.0,284.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,11.0,0.0,2.0,4.0,0.0,1.0,5.0,0.0,3889.791969620638,10018.416611466051,11406.682144351069,19.0
30,0.0,290.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,11.0,0.0,2.0,4.0,0.0,0.0,5.0,0.0,3061.764830560528,12103.10613384834,13999.07113753169,160.0
31,0.0,174.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,1365.0629141180484,3241.839969499295,4462.855267634385,10000.0
32,0.0,182.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,11.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,1307.6680839049627,3557.456478725548,4656.5819856703065,5420.0
33,0.0,252.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,11.0,0.0,2.0,4.0,0.0,0.0,5.0,0.0,2416.5889187356083,8816.544806365646,10039.999152981998,1360.0
34,0.0,266.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,13.0,0.0,2.0,4.0,0.0,0.0,5.0,0.0,3275.293179729523,9729.736247850878,11536.208605949263,100.0
35,0.0,182.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,1510.481765590791,3337.2461758736663,4616.151463741791,73.0
36,0.0,206.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,1703.380952019726,5798.5670844717815,7216.796110903582,551.0
37,0.0,198.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,0.0,4.0,0.0,1.0,3.0,0.0,1978.7829351770029,4026.8212897870194,5830.624903801352,1500.0
38,0.0,182.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,1306.9255092172446,3249.920802917206,4249.352124980348,10000.0
39,0.0,276.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,11.0,0.0,2.0,4.0,0.0,0.0,5.0,0.0,3931.8666096250763,7867.22986040197,10259.277782761967,16.0
40,0.0,292.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,11.0,0.0,1.0,4.0,0.0,1.0,5.0,0.0,4694.253709740447,10376.801383030068,13829.991847147825,3.0
41,0.0,284.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,11.0,0.0,2.0,4.0,0.0,0.0,5.0,0.0,4657.089241027004,9193.073647280362,12688.520940164632,5.5
42,0.0,260.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,11.0,0.0,2.0,4.0,0.0,0.0,5.0,0.0,2650.397119443798,9093.414897870734,10546.35334998924,100.0
43,0.0,250.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,11.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,2720.5190903564703,6541.655587611656,7841.148793778925,300.0
44,0.0,250.0,20.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,9.0,11.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,2801.7288403106245,8431.29888988861,9003.71510896107,49000.0
45,0.0,334.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,17.0,0.0,0.0,7.0,0.0,0.0,10.0,0.0,9059.928742221035,9329.001272746185,14794.833136445579,24000.0
46,0.0,298.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,17.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,4828.771450204563,8309.176692967112,11987.342760370575,2200.0
47,0.0,142.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,847.137453092182,2300.9268837873237,3010.096831591139,900.0
48,0.0,142.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,852.6951332683046,2471.5783090320583,3278.013339645245,1000.0
49,0.0,234.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,11.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,2614.620895934368,6173.423140072795,7026.216196561431,440.0
50,0.0,226.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,11.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,2365.970191114782,6177.632609677135,7374.200799925975,53000.0
51,0.0,242.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,11.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,2563.0231685719523,7380.382710592188,7996.41222512882,54000.0
52,0.0,216.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,2165.9610686271135,5654.633442268909,7179.462585693266,8300.0
53,0.0,242.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,2548.6037909445454,6840.348020366283,8683.66966800559,13000.0
54,0.0,240.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,11.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,3119.092345561836,6162.840121156337,6806.627962713829,38000.0
55,0.0,178.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,1898.4341661802928,2515.479913539894,4073.423735609759,11000.0
56,0.0,172.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,943.0356722463488,5513.487726969937,6317.436628050691,500.0
57,0.0,186.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,5.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,1550.3183223260976,2971.5455448751195,4109.692132884156,32000.0
58,0.0,220.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,2164.2675387608547,5278.132779634656,6636.864770994486,9800.0
59,0.0,330.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,17.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,5408.584683760456,10498.414315061156,13029.607281716393,37000.0
60,0.0,234.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,11.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,3028.1013172914104,5521.386877194742,6641.960800212411,900.0
61,0.0,226.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,11.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,2547.8489164422585,4922.351193838701,6006.107978853313,1200.0
62,0.0,342.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,17.0,0.0,0.0,7.0,0.0,0.0,10.0,0.0,7671.78137396066,10852.241884535188,16206.680150340588,34000.0
63,0.0,210.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,2023.0591864807022,5312.863470918773,6658.905903470764,140.0
64,0.0,254.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,3855.9182436178485,6198.633581042867,7520.247522918976,50.0
65,0.0,192.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,1816.0647552787816,3479.8124290176397,4472.669223870529,22000.0
66,0.0,250.0,20.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,9.0,11.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,3197.705271419392,6363.663070486835,7132.5816874711845,37000.0
67,0.0,290.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,17.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,4418.146730900057,8138.573826560453,9849.814104332338,20000.0
68,0.0,176.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,1519.2501499761354,3977.591255103996,5219.23967665644,56000.0
69,0.0,170.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,1848.218563132832,1995.3834711561906,3407.5872963420666,14000.0
70,0.0,218.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,11.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,2638.2811490945246,3991.210890141343,5402.889888803349,3600.0
71,0.0,202.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,5.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,2064.2918539713296,3344.6255901569625,5015.884318949938,38000.0
72,0.0,146.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,1146.306948177585,1892.1164594346628,2832.146192292793,71000.0
73,0.0,154.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,1431.8370961275782,1784.9331673100976,2981.706167031719,20000.0
74,0.0,250.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,11.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,2736.3982526441723,6123.275870095873,7451.682515436522,40000.0
75,0.0,240.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,3507.0164744320396,6447.1956772062795,8303.497535490162,240.0
76,0.0,234.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,11.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,2752.596143020273,7130.696510787527,7295.951481813389,68000.0
77,0.0,194.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,1972.5790464159559,3187.4457928236748,4619.128575589204,840.0
78,0.0,286.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,12.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,5509.578323978764,7097.254098442138,9637.58710351549,3000.0
79,0.0,354.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,23.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,7022.763665806207,8686.219812520096,12451.711136492422,6500.0
80,0.0,148.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,793.6820446902976,3135.1648235359885,3624.9999542983974,200000.0
81,0.0,188.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1614.7163086883902,4856.570191163621,5695.901738166844,54.0
82,0.0,194.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,1680.8374962236314,6186.423455434649,7665.142892996037,3.5
83,0.0,240.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,3671.3521910084314,7490.578920783706,10224.563578454392,8.6
84,0.0,184.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,1269.6564491601005,5127.034143099054,5743.328160742435,9200.0
85,0.0,204.0,12.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1704.706027957821,6777.474383129062,7713.924513215074,5.3
86,0.0,184.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,1194.082013066202,6818.497940502812,7969.59629378186,140.0
87,0.0,184.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,1603.1857919242925,5375.452284903511,6891.251806332275,63.0
88,0.0,174.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,1.0,0.0,3.0,1.0,0.0,2.0,0.0,1377.7783857064521,4005.2353211886934,4876.155985076268,100.0
89,0.0,192.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,1526.489495273313,6317.587425016738,7474.716555971239,98.0
90,0.0,168.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,1211.4105506340143,5441.9678884681925,6431.310913539133,140.0
91,0.0,192.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,1614.943489054345,6303.137808157143,7206.485482581003,49.0
92,0.0,184.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,1439.2059971024867,6575.4127911403775,7577.639735874181,4.8
93,0.0,188.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1266.2152614879728,6891.210183853912,7978.582037516788,810.0
94,0.0,174.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1156.472980237682,5271.391856052392,6275.1241166516975,1000000.0
95,0.0,190.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,13.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1271.5398793733807,6001.138279720844,7007.348230251937,200000.0
96,0.0,190.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1409.3607691989362,5979.4827724893385,6439.021287280628,1000000.0
97,0.0,174.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1198.8534066130937,5615.277107352989,6662.601374788207,15000.0
98,0.0,198.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1933.4671207656647,5275.247389184434,5881.383800305972,1000000.0
99,0.0,182.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,964.0041626681616,6129.730108977584,6421.350014569084,200000.0
100,0.0,190.0,19.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1320.5483726311888,6013.751607214246,6352.317145819175,1000000.0
101,0.0,200.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1715.0959864076208,5100.258730994761,6630.663505673513,1000000.0
102,0.0,182.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1181.3809475214425,5782.911939173579,6797.605642230215,200000.0
103,0.0,174.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1213.66355588559,5310.521870238257,6350.348434308467,1000000.0
104,0.0,234.0,19.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2282.4709062857683,7430.395227249569,7990.8538989723165,1000000.0
105,0.0,198.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1622.0833390108107,6692.121554679601,8146.171109931248,200000.0
106,0.0,178.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,1735.1105599340237,4228.109429229705,5582.101110398859,35000.0
107,0.0,174.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1197.028579919921,5125.887661730293,6173.21184592956,1000000.0
108,0.0,188.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1061.215025124212,6811.215467300813,7680.527951871614,40000.0
109,0.0,198.0,20.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1370.3054679121988,6556.796106828059,7654.886094121816,1000000.0
110,0.0,182.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1528.7448407524303,5916.882047961791,7307.3187950037445,40000.0
111,0.0,182.0,19.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1175.0382360880694,5839.0541295000885,6315.681851554083,1000000.0
112,0.0,174.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,831.8966603248236,6057.19884860391,6726.867314684027,175000.0
113,0.0,174.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1543.6262100116378,4714.5349565660545,6099.277261105353,200000.0
114,0.0,196.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,1847.7421819787298,4844.257157745741,6401.077530884582,5500.0
